0,14:22:06.125,2016.08.01 05:57:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 05:58:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 05:59:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:01:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 06:02:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:03:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:05:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 06:06:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:07:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:08:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:09:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 06:11:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:12:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.125,2016.08.01 06:14:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:15:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:16:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 06:18:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 06:19:00  Qualquercoisa EURUSD,M1: M
0,14:22:06.125,2016.08.01 06:20:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 06:21:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 06:22:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 06:23:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 06:24:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 06:26:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:27:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:28:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:29:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 06:30:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.125,2016.08.01 06:31:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 10 H init price 1.11682
0,14:22:06.125,2016.08.01 06:32:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.140,2016.08.01 06:33:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.140,2016.08.01 06:34:00  Qualquercoisa EURUSD,M1: UP 10 D final price 1.116720 lucro -9
0,14:22:06.140,2016.08.01 06:35:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.140,2016.08.01 06:36:00  Qualquercoisa EURUSD,M1: UP 10 D final price 1.116670 lucro -14
0,14:22:06.140,2016.08.01 06:37:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.140,2016.08.01 06:38:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.140,2016.08.01 06:40:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:41:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.140,2016.08.01 06:43:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:44:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.140,2016.08.01 06:45:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.140,2016.08.01 06:46:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.140,2016.08.01 06:47:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.140,2016.08.01 06:48:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.140,2016.08.01 06:50:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:51:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.140,2016.08.01 06:52:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.140,2016.08.01 06:54:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:55:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:56:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:57:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 06:58:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.140,2016.08.01 06:59:00  Qualquercoisa EURUSD,M1: L
0,14:22:06.140,2016.08.01 07:01:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.140,2016.08.01 07:03:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 07:04:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.140,2016.08.01 07:05:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:06:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:07:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:08:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:09:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:10:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.140,2016.08.01 07:11:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 11 H init price 1.11656
0,14:22:06.140,2016.08.01 07:12:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.140,2016.08.01 07:13:00  Qualquercoisa EURUSD,M1: UP 11 D final price 1.116620 lucro 5
0,14:22:06.140,2016.08.01 07:14:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.140,2016.08.01 07:15:00  Qualquercoisa EURUSD,M1: UP 11 D final price 1.116480 lucro -8
0,14:22:06.140,2016.08.01 07:16:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.140,2016.08.01 07:17:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.140,2016.08.01 07:18:00  Qualquercoisa EURUSD,M1: M
0,14:22:06.140,2016.08.01 07:20:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:21:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:22:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.156,2016.08.01 07:24:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:25:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:26:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:27:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:28:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.156,2016.08.01 07:29:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.156,2016.08.01 07:30:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 12 H init price 1.11678
0,14:22:06.156,2016.08.01 07:31:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.156,2016.08.01 07:32:00  Qualquercoisa EURUSD,M1: UP 12 D final price 1.116720 lucro -5
0,14:22:06.156,2016.08.01 07:33:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.156,2016.08.01 07:34:00  Qualquercoisa EURUSD,M1: UP 12 D final price 1.116620 lucro -15
0,14:22:06.156,2016.08.01 07:35:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:36:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:37:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.156,2016.08.01 07:39:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:40:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:41:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.156,2016.08.01 07:42:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.156,2016.08.01 07:43:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.156,2016.08.01 07:45:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.156,2016.08.01 07:46:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.156,2016.08.01 07:47:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 13 H init price 1.11676
0,14:22:06.156,2016.08.01 07:48:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.156,2016.08.01 07:49:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.156,2016.08.01 07:50:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.156,2016.08.01 07:51:00  Qualquercoisa EURUSD,M1: UP 13 D final price 1.116730 lucro -2
0,14:22:06.172,2016.08.01 07:52:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.172,2016.08.01 07:53:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.172,2016.08.01 07:54:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.172,2016.08.01 07:55:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.172,2016.08.01 07:56:00  Qualquercoisa EURUSD,M1: UP 13 D final price 1.117030 lucro 26
0,14:22:06.172,2016.08.01 07:57:00  Qualquercoisa EURUSD,M1: B
